phylotree_tip_name,Assembly.Identifier,Phylum,Class,Order,Family,Genus,Organism.Name,ln_Genome_size,eigenvector_1,eigenvector_2,eigenvector_3,eigenvector_4,eigenvector_5,eigenvector_6,eigenvector_7,eigenvector_8,eigenvector_9,eigenvector_10,eigenvector_11,eigenvector_12,Average_lifespan_days
Limulus_polyphemus_ott511973,GCA_000517525.1_Limulus_polyphemus-2.1.2,Arthropoda (Chelicerata),Merostomata,Xiphosura,Limulidae,Limulus,Limulus polyphemus,21.32662876,-0.006689336,-0.04031706,-0.020296259,-0.002739019,-0.189058111,-0.026089336,-0.008074284,0.001859978,0.003233971,9.75E-05,0.000225403,-0.000249749,7026.25
Tachypleus_tridentatus_ott511975,GCA_004210375.1_ASM421037v1,Arthropoda (Chelicerata),Merostomata,Xiphosura,Limulidae,Tachypleus,Tachypleus tridentatus,21.49682661,-0.006689337,-0.040317063,-0.020296262,-0.00273902,-0.189058178,-0.026089355,-0.008074293,0.001859981,0.003233976,9.75E-05,0.000225403,-0.00024975,5475
Tachypleus_gigas_ott511978,GCA_014155125.1_IMCB_Tgig_1.0,Arthropoda (Chelicerata),Merostomata,Xiphosura,Limulidae,Tachypleus,Tachypleus gigas,21.32802614,-0.006689337,-0.040317063,-0.020296262,-0.00273902,-0.189058178,-0.026089355,-0.008074293,0.001859981,0.003233976,9.75E-05,0.000225403,-0.00024975,6570
Toxocara_canis_ott870349,GCA_000803305.1_Toxocara_canis_adult_r1.0,Nematoda,Chromadorea,Rhabditida,Toxocaridae,Toxocara,Toxocara canis,19.57477788,-0.007956969,-0.087065849,0.085785906,0.001104212,0.010305661,-0.004910939,-0.001951002,0.000533583,0.000939695,3.06E-05,8.71E-05,-9.91E-05,2646.25
Toxascaris_leonina_ott396917,GCA_022844705.1_ASM2284470v1,Nematoda,Chromadorea,Rhabditida,Ascarididae,Toxascaris,Toxascaris leonina,19.46735911,-0.007956969,-0.087065849,0.085785906,0.001104212,0.010305661,-0.004910939,-0.001951002,0.000533583,0.000939695,3.06E-05,8.71E-05,-9.91E-05,425.5416667
Dracunculus_medinensis_ott560721,GCA_900625125.1_D_medinensis_Ghana_0011_upd,Nematoda,Chromadorea,Rhabditida,Dracunculidae,Dracunculus,Dracunculus medinensis,18.45750074,-0.007956909,-0.087064024,0.085782885,0.001104149,0.010304826,-0.004910124,-0.001950539,0.000533389,0.00093934,3.06E-05,8.71E-05,-9.91E-05,468.75
Onchocerca_volvulus_ott819809,GCA_000499405.2_ASM49940v2,Nematoda,Chromadorea,Rhabditida,Onchocercidae,Onchocerca,Onchocerca volvulus,18.3834002,-0.007957895,-0.08709396,0.085832458,0.001105182,0.010318524,-0.004923523,-0.001958153,0.000536588,0.0009452,3.08E-05,8.78E-05,-1.00E-04,3872.925
Onchocerca_lupi_ott847619,GCA_028564675.1_Olupi_Ro2020_NM.1,Nematoda,Chromadorea,Rhabditida,Onchocercidae,Onchocerca,Onchocerca lupi,18.34262714,-0.007957895,-0.08709396,0.085832458,0.001105182,0.010318524,-0.004923523,-0.001958153,0.000536588,0.0009452,3.08E-05,8.78E-05,-1.00E-04,3131.55
Dirofilaria_repens_ott232965,GCA_008729115.1_FGCZ_Drep_1.0,Nematoda,Chromadorea,Rhabditida,Onchocercidae,Dirofilaria,Dirofilaria repens,18.41645812,-0.007957896,-0.087093972,0.085832477,0.001105182,0.010318529,-0.004923528,-0.001958156,0.000536589,0.000945202,3.08E-05,8.78E-05,-1.00E-04,2653.2
Dirofilaria_immitis_ott819804,GCA_024305405.1_ICBAS_JMDir_1.0,Nematoda,Chromadorea,Rhabditida,Onchocercidae,Dirofilaria,Dirofilaria immitis,18.27927591,-0.007957896,-0.087093972,0.085832477,0.001105182,0.010318529,-0.004923528,-0.001958156,0.000536589,0.000945202,3.08E-05,8.78E-05,-1.00E-04,2509.125
Acanthocheilonema_viteae_ott295364,GCA_046563165.1_ASM4656316v1,Nematoda,Chromadorea,Rhabditida,Onchocercidae,Acanthocheilonema,Acanthocheilonema viteae,18.21114397,-0.007957871,-0.087093234,0.085831256,0.001105157,0.010318192,-0.004923198,-0.001957968,0.00053651,0.000945057,3.08E-05,8.78E-05,-1.00E-04,730.2
Brugia_malayi_ott295367,GCA_000002995.5_B_malayi-4.0,Nematoda,Chromadorea,Rhabditida,Onchocercidae,Brugia,Brugia malayi,18.28320688,-0.007957889,-0.087093765,0.085832135,0.001105175,0.010318435,-0.004923436,-0.001958103,0.000536567,0.000945161,3.08E-05,8.78E-05,-1.00E-04,2677.305
Brugia_timori_ott462290,GCA_900618025.1_B_timori_Indonesia_v1_0_4_001_upd,Nematoda,Chromadorea,Rhabditida,Onchocercidae,Brugia,Brugia timori,17.98883132,-0.007957889,-0.087093765,0.085832135,0.001105175,0.010318435,-0.004923436,-0.001958103,0.000536567,0.000945161,3.08E-05,8.78E-05,-1.00E-04,2628
Brugia_pahangi_ott510894,GCA_012070555.1_ASM1207055v1,Nematoda,Chromadorea,Rhabditida,Onchocercidae,Brugia,Brugia pahangi,18.38394328,-0.007957889,-0.087093765,0.085832135,0.001105175,0.010318435,-0.004923436,-0.001958103,0.000536567,0.000945161,3.08E-05,8.78E-05,-1.00E-04,1956.135
Litomosoides_sigmodontis_ott549976,GCA_963070105.1_nxLitSigm11.1,Nematoda,Chromadorea,Monhysterida,Onchocercidae,Litomosoides,Litomosoides sigmodontis,18.00330915,-0.007957871,-0.087093234,0.085831256,0.001105157,0.010318192,-0.004923198,-0.001957968,0.00053651,0.000945057,3.08E-05,8.78E-05,-1.00E-04,560.9625
Wuchereria_bancrofti_ott245091,GCA_005281725.1_ASM528172v1,Nematoda,Chromadorea,Rhabditida,Onchocercidae,Wuchereria,Wuchereria bancrofti,18.29756633,-0.007957871,-0.087093234,0.085831256,0.001105157,0.010318192,-0.004923198,-0.001957968,0.00053651,0.000945057,3.08E-05,8.78E-05,-1.00E-04,5196.632813
Dipetalonema_caudispina_ott5926603,GCA_013365325.1_Dcau_362YU_v1,Nematoda,Chromadorea,Rhabditida,Onchocercidae,Dipetalonema,Dipetalonema caudispina,18.21716078,-0.007957871,-0.087093234,0.085831256,0.001105157,0.010318192,-0.004923198,-0.001957968,0.00053651,0.000945057,3.08E-05,8.78E-05,-1.00E-04,692.475
Cercopithifilaria_bainae_ott331879,GCA_916381525.1_SD210906,Nematoda,Chromadorea,Rhabditida,Onchocercidae,Cercopithifilaria,Cercopithifilaria johnstoni,18.15851966,-0.007957871,-0.087093234,0.085831256,0.001105157,0.010318192,-0.004923198,-0.001957968,0.00053651,0.000945057,3.08E-05,8.78E-05,-1.00E-04,574.875
Mansonella_perstans_ott685524,GCA_037074765.1_Mpe_Cam_1,Nematoda,Chromadorea,Monhysterida,Onchocercidae,Mansonella,Mansonella perstans,18.14696293,-0.00795788,-0.087093502,0.085831699,0.001105166,0.010318314,-0.004923318,-0.001958036,0.000536539,0.00094511,3.08E-05,8.78E-05,-1.00E-04,4281.3
Mansonella_ozzardi_ott1020921,GCA_029876185.1_NEB_Moz_Venz_1,Nematoda,Chromadorea,Monhysterida,Onchocercidae,Mansonella,Mansonella ozzardi,18.13106268,-0.00795788,-0.087093502,0.085831699,0.001105166,0.010318314,-0.004923318,-0.001958036,0.000536539,0.00094511,3.08E-05,8.78E-05,-1.00E-04,2100.375
Loa_loa_ott555803,GCA_000183805.3_Loa_loa_V3.1,Nematoda,Chromadorea,Monhysterida,Onchocercidae,Loa,Loa loa,18.33038214,-0.007957871,-0.087093234,0.085831256,0.001105157,0.010318192,-0.004923198,-0.001957968,0.00053651,0.000945057,3.08E-05,8.78E-05,-1.00E-04,4675.275
Gongylonema_pulchrum_ott371440,GCA_900617915.1_G_pulchrum_Hokkaido_0011_upd,Nematoda,Chromadorea,Rhabditida,Gongylonematidae,Gongylonema,Gongylonema pulchrum,19.59110036,-0.007957471,-0.087081094,0.085811152,0.001104738,0.010312637,-0.004917764,-0.001954881,0.000535213,0.000942681,3.07E-05,8.75E-05,-9.96E-05,1731.15
Thelazia_callipaeda_ott195809,GCA_900618365.1_T_callipaeda_Ticino_0011_upd,Nematoda,Chromadorea,Rhabditida,Thelaziidae,Thelazia,Thelazia callipaeda,18.13821295,-0.007957471,-0.087081094,0.085811152,0.001104738,0.010312637,-0.004917764,-0.001954881,0.000535213,0.000942681,3.07E-05,8.75E-05,-9.96E-05,86.325
Enterobius_vermicularis_ott332069,GCA_900576705.1_E_vermicularis_Canary_Islands_upd,Nematoda,Chromadorea,Rhabditida,Oxyuridae,Enterobius,Enterobius vermicularis,18.82648361,-0.007956605,-0.087054817,0.085767638,0.001103831,0.010300614,-0.004906004,-0.001948198,0.000532406,0.000937538,3.05E-05,8.69E-05,-9.88E-05,67.3
Gnathostoma_spinigerum_ott661905,GCA_043882145.1_ASM4388214v1,Nematoda,Chromadorea,Rhabditida,Gnathostomatidae,Gnathostoma,Gnathostoma spinigerum,19.29570293,-0.007956605,-0.087054817,0.085767638,0.001103831,0.010300614,-0.004906004,-0.001948198,0.000532406,0.000937538,3.05E-05,8.69E-05,-9.88E-05,2276.4
Radopholus_similis_ott186666,GCA_013357305.1_ASM1335730v1,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Radopholus,Radopholus similis,17.73845766,-0.007957207,-0.087073119,0.085798042,0.001104468,0.0103091,-0.004914462,-0.00195308,0.000534515,0.000941414,3.07E-05,8.73E-05,-9.94E-05,166.0416667
Panagrellus_redivivus_ott395066,GCA_000341325.1_Pred3,Nematoda,Chromadorea,Rhabditida,Panagrolaimidae,Panagrellus,Panagrellus redivivus,17.99132983,-0.007957351,-0.087077511,0.085805313,0.001104619,0.010311108,-0.004916425,-0.001954195,0.000534983,0.000942272,3.07E-05,8.74E-05,-9.95E-05,32.775
Turbatrix_aceti_ott1046794,GCA_963969345.1_nrTurAcet1.1,Nematoda,Chromadorea,Rhabditida,Panagrolaimidae,Turbatrix,Turbatrix aceti,17.91269766,-0.007957351,-0.087077511,0.085805313,0.001104619,0.010311108,-0.004916425,-0.001954195,0.000534983,0.000942272,3.07E-05,8.74E-05,-9.95E-05,92.6
Aphelenchoides_bicaudatus_ott695983,GCA_024699845.1_Abicaudatus.fasta,Nematoda,Chromadorea,Rhabditida,Aphelenchoididae,Aphelenchoides,Aphelenchoides bicaudatus,17.65342151,-0.007957338,-0.087077111,0.08580465,0.001104605,0.010310925,-0.004916246,-0.001954093,0.00053494,0.000942193,3.07E-05,8.74E-05,-9.95E-05,57
Trichostrongylus_colubriformis_ott516805,GCA_963978905.1_nxTriColu2.1,Nematoda,Chromadorea,Rhabditida,Trichostrongylidae,Trichostrongylus,Trichostrongylus colubriformis,19.61750567,-0.007960493,-0.087172906,0.085963394,0.001107917,0.010354883,-0.004959421,-0.001978711,0.000545347,0.000961274,3.15E-05,8.98E-05,-0.000102588,167
Haemonchus_placei_placei_ott92689,GCA_900617895.1_H_placei_MHpl1_0011_upd,Nematoda,Chromadorea,Rhabditida,Trichostrongylidae,Haemonchus,Haemonchus placei,19.37282464,-0.007960496,-0.087173,0.08596355,0.00110792,0.010354926,-0.004959463,-0.001978736,0.000545357,0.000961293,3.15E-05,8.98E-05,-0.000102591,175.25
Haemonchus_contortus_ott819797,GCA_000469685.2_haemonchus_contortus_MHCO3ISE_4.0,Nematoda,Chromadorea,Rhabditida,Trichostrongylidae,Haemonchus,Haemonchus contortus,19.46250858,-0.007960496,-0.087173,0.08596355,0.00110792,0.010354926,-0.004959463,-0.001978736,0.000545357,0.000961293,3.15E-05,8.98E-05,-0.000102591,829.1111111
Nippostrongylus_brasiliensis_ott369898,GCA_030553155.1_ASM3055315v1,Nematoda,Chromadorea,Rhabditida,Heligmosomidae,Nippostrongylus,Nippostrongylus brasiliensis,19.36610825,-0.007960477,-0.087172432,0.085962608,0.001107901,0.010354665,-0.004959207,-0.00197859,0.000545295,0.00096118,3.15E-05,8.98E-05,-0.000102572,323.9166667
Heligmosomoides_polygyrus_polygyrus_ott34976,GCA_947396885.1_ngHelPoly1.1,Nematoda,Chromadorea,Rhabditida,Heligmosomidae,Heligmosomoides,Heligmosomoides polygyrus polygyrus,20.30262358,-0.007960489,-0.087172773,0.085963173,0.001107913,0.010354821,-0.004959361,-0.001978677,0.000545332,0.000961247,3.15E-05,8.98E-05,-0.000102583,423.5
Heligmosomoides_polygyrus_bakeri_ott34977,GCA_947359475.1_nxHelBake1.1,Nematoda,Chromadorea,Rhabditida,Heligmosomidae,Heligmosomoides,Heligmosomoides polygyrus bakeri,20.29118576,-0.007960489,-0.087172773,0.085963173,0.001107913,0.010354821,-0.004959361,-0.001978677,0.000545332,0.000961247,3.15E-05,8.98E-05,-0.000102583,687.4916667
Teladorsagia_circumcincta_ott428054,GCA_002352805.1_T_circumcincta.14.0.ec.cg.pg,Nematoda,Chromadorea,Rhabditida,Trichostrongylidae,Teladorsagia,Teladorsagia circumcincta,20.36745789,-0.007960488,-0.087172741,0.08596312,0.001107911,0.010354807,-0.004959346,-0.001978669,0.000545329,0.000961241,3.15E-05,8.98E-05,-0.000102582,291.4375
Cooperia_oncophora_ott970617,GCA_036418165.1_C_oncophora_1.0.allpaths.nc.pg.lrna,Nematoda,Chromadorea,Rhabditida,Trichostrongylidae,Cooperia,Cooperia oncophora,20.03745606,-0.007960488,-0.087172741,0.08596312,0.001107911,0.010354807,-0.004959346,-0.001978669,0.000545329,0.000961241,3.15E-05,8.98E-05,-0.000102582,418.1666667
Strongylus_vulgaris_ott585543,GCA_900624965.1_S_vulgaris_Kentucky_0011_upd,Nematoda,Chromadorea,Rhabditida,Strongylidae,Strongylus,Strongylus vulgaris,19.48916394,-0.007960442,-0.08717134,0.085960799,0.001107863,0.010354164,-0.004958716,-0.001978309,0.000545177,0.000960962,3.15E-05,8.97E-05,-0.000102538,2436.25
Ancylostoma_duodenale_ott332059,GCA_000816745.1_A_duodenale_2.2.ec.cg.pg,Nematoda,Chromadorea,Rhabditida,Ancylostomatidae,Ancylostoma,Ancylostoma duodenale,19.62328004,-0.007960463,-0.087171989,0.085961875,0.001107885,0.010354462,-0.004959008,-0.001978476,0.000545247,0.000961091,3.15E-05,8.97E-05,-0.000102558,3049.25
Ancylostoma_ceylanicum_ott459448,GCA_000688135.1_Acey_2013.11.30.genDNA,Nematoda,Chromadorea,Rhabditida,Ancylostomatidae,Ancylostoma,Ancylostoma ceylanicum,19.5620099,-0.007960463,-0.087171989,0.085961875,0.001107885,0.010354462,-0.004959008,-0.001978476,0.000545247,0.000961091,3.15E-05,8.97E-05,-0.000102558,243
Ancylostoma_caninum_ott936408,GCA_037903475.1_UNMC_Acan_hybrid,Nematoda,Chromadorea,Rhabditida,Ancylostomatidae,Ancylostoma,Ancylostoma caninum,19.66777121,-0.007960463,-0.087171989,0.085961875,0.001107885,0.010354462,-0.004959008,-0.001978476,0.000545247,0.000961091,3.15E-05,8.97E-05,-0.000102558,815.75
Necator_americanus_ott856981,GCA_031761385.1_Nec_am_Ar_1.0,Nematoda,Chromadorea,Rhabditida,Ancylostomatidae,Necator,Necator americanus,19.27278385,-0.00796044,-0.087171299,0.08596073,0.001107862,0.010354145,-0.004958697,-0.001978299,0.000545172,0.000960954,3.15E-05,8.97E-05,-0.000102536,4603.222222
Angiostrongylus_cantonensis_ott516791,GCA_009735665.1_ACgenome_NGS_v2,Nematoda,Chromadorea,Rhabditida,Metastrongylidae,Angiostrongylus,Angiostrongylus cantonensis,19.49672937,-0.007960414,-0.087170512,0.085959427,0.001107834,0.010353784,-0.004958342,-0.001978097,0.000545087,0.000960798,3.15E-05,8.97E-05,-0.000102511,737.13
Angiostrongylus_vasorum_ott569850,GCA_018806985.1_UZH_Avas_1.0,Nematoda,Chromadorea,Rhabditida,Metastrongylidae,Angiostrongylus,Angiostrongylus vasorum,19.45011709,-0.007960414,-0.087170512,0.085959427,0.001107834,0.010353784,-0.004958342,-0.001978097,0.000545087,0.000960798,3.15E-05,8.97E-05,-0.000102511,1257.045
Angiostrongylus_costaricensis_ott575729,GCA_900624975.1_A_costaricensis_Costa_Rica_0011_upd,Nematoda,Chromadorea,Rhabditida,Metastrongylidae,Angiostrongylus,Angiostrongylus costaricensis,19.386838,-0.007960414,-0.087170512,0.085959427,0.001107834,0.010353784,-0.004958342,-0.001978097,0.000545087,0.000960798,3.15E-05,8.97E-05,-0.000102511,183.45
Parelaphostrongylus_tenuis_ott348533,GCA_019055375.1_ASM1905537v1,Nematoda,Chromadorea,Rhabditida,Metastrongylidae,Parelaphostrongylus,Parelaphostrongylus tenuis,20.01175247,-0.007960406,-0.087170248,0.08595899,0.001107825,0.010353663,-0.004958224,-0.001978029,0.000545058,0.000960745,3.15E-05,8.97E-05,-0.000102503,2375.1
Cephaloboides_curvicaudata_ott4167756,GCA_964057225.1_nxAuaRhod1.1,Nematoda,Chromadorea,Rhabditida,Rhabditidae,Auanema,Auanema rhodensis,19.01352017,-0.007960192,-0.087163749,0.08594822,0.001107601,0.010350681,-0.004955296,-0.00197636,0.000544353,0.000959452,3.14E-05,8.95E-05,-0.000102296,11
Rhabditis_brassicae_ott14294,GCA_964036275.1_nrLitMari1.1,Nematoda,Chromadorea,Monhysterida,Rhabditidae,Litoditis,Litoditis marina,19.38321939,-0.007960192,-0.087163749,0.08594822,0.001107601,0.010350681,-0.004955296,-0.00197636,0.000544353,0.000959452,3.14E-05,8.95E-05,-0.000102296,25.66666667
Oscheius_dolichura_ott14290,GCA_932521035.1_nxOscDolc1.1,Nematoda,Chromadorea,Rhabditida,Rhabditidae,Oscheius,Oscheius dolichura,18.06903869,-0.007960193,-0.087163807,0.085948317,0.001107603,0.010350708,-0.004955322,-0.001976375,0.000544359,0.000959464,3.14E-05,8.95E-05,-0.000102298,43.9
Oscheius_tipulae_ott347938,GCA_037178975.1_ASM3717897v1,Nematoda,Chromadorea,Rhabditida,Rhabditidae,Oscheius,Oscheius tipulae,17.9169016,-0.007960193,-0.087163807,0.085948317,0.001107603,0.010350708,-0.004955322,-0.001976375,0.000544359,0.000959464,3.14E-05,8.95E-05,-0.000102298,26
Poikilolaimus_oxycercus_ott3587972,GCA_034700245.1_ASM3470024v1,Nematoda,Chromadorea,Rhabditida,Rhabditidae,Poikilolaimus,Poikilolaimus oxycercus,18.96821934,-0.007960154,-0.087162619,0.085946348,0.001107562,0.010350163,-0.004954787,-0.00197607,0.000544231,0.000959228,3.14E-05,8.95E-05,-0.00010226,123
Caenorhabditis_brenneri_ott90647,GCA_964036135.1_CAEBRE_CFB2252,Nematoda,Chromadorea,Rhabditida,Rhabditidae,Caenorhabditis,Caenorhabditis brenneri,18.6556727,-0.007960369,-0.087169141,0.085957155,0.001107787,0.010353155,-0.004957724,-0.001977744,0.000544938,0.000960524,3.15E-05,8.97E-05,-0.000102468,43
Caenorhabditis_angaria_ott94476,GCA_964213925.1_nxCaeAnga2.1,Nematoda,Chromadorea,Rhabditida,Rhabditidae,Caenorhabditis,Caenorhabditis angaria,18.09202082,-0.007960369,-0.087169141,0.085957155,0.001107787,0.010353155,-0.004957724,-0.001977744,0.000544938,0.000960524,3.15E-05,8.97E-05,-0.000102468,24
Caenorhabditis_macrosperma_ott624491,GCA_963932285.1_nxCaeMacr1.1,Nematoda,Chromadorea,Rhabditida,Rhabditidae,Caenorhabditis,Caenorhabditis macrosperma,18.54247608,-0.007960368,-0.087169111,0.085957105,0.001107786,0.010353141,-0.004957711,-0.001977736,0.000544935,0.000960518,3.15E-05,8.97E-05,-0.000102467,13
Caenorhabditis_monodelphis_ott624495,GCA_964197825.1_nxCaeMono1.1,Nematoda,Chromadorea,Rhabditida,Rhabditidae,Caenorhabditis,Caenorhabditis monodelphis,18.59820448,-0.007960368,-0.087169111,0.085957105,0.001107786,0.010353141,-0.004957711,-0.001977736,0.000544935,0.000960518,3.15E-05,8.97E-05,-0.000102467,20
Caenorhabditis_tropicalis_ott5701053,GCA_043792875.1_NIC58_v2,Nematoda,Chromadorea,Rhabditida,Rhabditidae,Caenorhabditis,Caenorhabditis tropicalis,18.22510254,-0.007960368,-0.087169111,0.085957105,0.001107786,0.010353141,-0.004957711,-0.001977736,0.000544935,0.000960518,3.15E-05,8.97E-05,-0.000102467,36.5
Caenorhabditis_nigoni_ott5701061,GCA_027920645.1_ASM2792064v1,Nematoda,Chromadorea,Rhabditida,Rhabditidae,Caenorhabditis,Caenorhabditis nigoni,18.67150861,-0.007960368,-0.087169111,0.085957105,0.001107786,0.010353141,-0.004957711,-0.001977736,0.000544935,0.000960518,3.15E-05,8.97E-05,-0.000102467,18
Caenorhabditis_inopinata_ott7073336,GCA_003052745.1_Sp34_v7,Nematoda,Chromadorea,Rhabditida,Rhabditidae,Caenorhabditis,Caenorhabditis inopinata,18.6276488,-0.007960368,-0.087169111,0.085957105,0.001107786,0.010353141,-0.004957711,-0.001977736,0.000544935,0.000960518,3.15E-05,8.97E-05,-0.000102467,34
Pristionchus_entomophagus_ott10861,GCA_036245825.1_ASM3624582v1,Nematoda,Chromadorea,Rhabditida,Neodiplogasteridae,Pristionchus,Pristionchus entomophagus,19.3161937,-0.007960056,-0.087159632,0.085941398,0.001107458,0.010348792,-0.00495344,-0.001975302,0.000543906,0.000958632,3.14E-05,8.94E-05,-0.000102165,31
Pristionchus_exspectatus_ott576348,GCA_911812115.1_exspectatus_chromosome,Nematoda,Chromadorea,Rhabditida,Neodiplogasteridae,Pristionchus,Pristionchus exspectatus,18.94885366,-0.007960056,-0.087159632,0.085941398,0.001107458,0.010348792,-0.00495344,-0.001975302,0.000543906,0.000958632,3.14E-05,8.94E-05,-0.000102165,138.5
Pristionchus_arcanus_ott576362,GCA_900490705.1_P._arcanus_genome,Nematoda,Chromadorea,Rhabditida,Neodiplogasteridae,Pristionchus,Pristionchus arcanus,19.12751957,-0.007960056,-0.087159632,0.085941398,0.001107458,0.010348792,-0.00495344,-0.001975302,0.000543906,0.000958632,3.14E-05,8.94E-05,-0.000102165,80
Pristionchus_mayeri_ott5262691,GCA_036245805.1_ASM3624580v1,Nematoda,Chromadorea,Rhabditida,Neodiplogasteridae,Pristionchus,Pristionchus mayeri,19.48822425,-0.007960056,-0.087159632,0.085941398,0.001107458,0.010348792,-0.00495344,-0.001975302,0.000543906,0.000958632,3.14E-05,8.94E-05,-0.000102165,77
Pelodera_strongyloides_dermatitica_ott434751,GCA_036852015.1_ASM3685201v1,Nematoda,Chromadorea,Rhabditida,Rhabditidae,Pelodera,Pelodera strongyloides,18.89148187,-0.007959808,-0.0871521,0.085928918,0.001107198,0.010345338,-0.00495005,-0.00197337,0.00054309,0.000957137,3.13E-05,8.93E-05,-0.000101926,15.5
Romanomermis_culicivorax_ott18708,GCA_963922205.1_Rcx_HiFi_Nanopore_202305,Nematoda,Enoplea,Mermithida,Mermithidae,Romanomermis,Romanomermis culicivorax,19.69914504,-0.007944097,-0.086675021,0.085138292,0.001090702,0.010126357,-0.004734879,-0.00185064,0.000491179,0.000861951,2.73E-05,7.76E-05,-8.67E-05,126.5
Mermis_nigrescens_ott824126,GCA_036768485.1_OU_Mnig_GAv1.2,Nematoda,Enoplea,Mermithida,Mermithidae,Mermis,Mermis nigrescens,20.07742201,-0.007944097,-0.086675021,0.085138292,0.001090702,0.010126357,-0.004734879,-0.00185064,0.000491179,0.000861951,2.73E-05,7.76E-05,-8.67E-05,790
Echinomermella_matsi_ott1067017,GCA_964256745.1_neEchMats5.1,Nematoda,Enoplea,Enoplida,Echinomermellidae,Echinomermella,Echinomermella matsi,17.82799914,-0.007944097,-0.086675021,0.085138292,0.001090702,0.010126357,-0.004734879,-0.00185064,0.000491179,0.000861951,2.73E-05,7.76E-05,-8.67E-05,730
Prionchulus_punctatus_ott577256,GCA_034698125.1_ASM3469812v1,Nematoda,Enoplea,Mononchida,Mononchidae,Prionchulus,Prionchulus punctatus,18.53141046,-0.007944087,-0.086674733,0.085137815,0.001090692,0.010126226,-0.004734754,-0.00185057,0.000491151,0.0008619,2.73E-05,7.76E-05,-8.67E-05,200
Trichuris_muris_ott349934,GCA_000612645.2_T_muris_v2,Nematoda,Enoplea,Trichinellida,Trichuridae,Trichuris,Trichuris muris,18.53255875,-0.00793911,-0.086523718,0.08488777,0.001085482,0.010057167,-0.004667254,-0.001812241,0.000475067,0.000832437,2.61E-05,7.40E-05,-8.20E-05,156.25
Trichinella_zimbabwensis_ott584335,GCA_001447665.1_T11_ISS1029_r1.0,Nematoda,Enoplea,Rhabditida,Trichinellidae,Trichinella,Trichinella zimbabwensis,17.74331073,-0.00793911,-0.086523718,0.08488777,0.001085482,0.010057167,-0.004667254,-0.001812241,0.000475067,0.000832437,2.61E-05,7.40E-05,-8.20E-05,60
